subject,menu,choice
random219,"C,D,E",D
random219,"C,E",
random219,"C,D","C,D"
random219,"B,C,D,E",D
random219,"C,E",E
random219,"A,D,E",E
random219,"A,B,E","A,E"
random219,"A,B,C,D,E","A,C"
random219,"A,E","A,E"
random219,"B,C,D,E",
random219,"A,B,C,E","A,B,C,E"
random219,"A,C,D","C,D"
random219,"C,D,E","C,E"
random219,"B,C,E",
random219,"A,B,D","A,D"
random219,"B,E",
random219,"C,E",C
random220,"A,B,C,D","A,C"
random220,"A,C,D,E",
random220,"A,B",
random220,"B,C,E",
random220,"B,C,D,E","B,D,E"
random220,"A,B",
random220,"B,C,D",
random220,A,
random220,"C,D",
random220,"A,B,E","A,B,E"
random220,"A,B,C,D",
random220,B,
random220,"C,D",
random220,"A,C,D",
random220,"A,B",B
random220,"A,B,C,E","B,C"
random220,"A,B,D,E",E
random220,"A,B,D","A,D"
random220,"A,D,E",
random220,"B,E","B,E"
random220,E,E
random220,"A,B",B
random220,"A,B,C",A
random220,"A,B,E","B,E"
random220,"D,E",E
random220,"A,B,C,D,E","C,D"
random220,"A,B,E",E
random220,"A,B",A
random220,"B,C",B
random220,"B,C","B,C"
random220,"B,D",
random220,"B,C,E",
random221,"B,D,E","B,D,E"
random221,"A,E",
random221,D,D
random221,D,D
random221,"A,C,D,E",
random221,"A,B,C,D,E","A,D"
random221,"B,C",B
random221,"A,D,E","D,E"
random221,"B,C,E","B,C,E"
random221,"A,B,C",A
random221,"A,D,E",
random221,"A,C,E","A,E"
random221,"A,B,C,E",
random221,"B,D,E",B
random221,B,
random221,"B,D,E","D,E"
random221,"A,B,D,E",
random221,"A,B,C","B,C"
random221,"B,C,D,E",
random221,"A,B,C","A,B,C"
random221,"B,C",B
random221,"B,C,D,E","B,C,D"
random221,"A,B",B
random221,C,
random221,B,
random221,"A,B,E","B,E"
random221,"B,C,D",
random221,C,C
random221,"A,B,C,D,E",C
random221,"A,B,C","A,C"
random221,"A,D,E",
random221,"C,E",
random222,"B,D",
random222,"A,B,C,E",C
random222,"C,D",D
random222,"B,C,E",
random222,"B,C","B,C"
random222,"B,C,D",
random222,"A,B,C,D,E",
random222,"A,B,C,E","A,B,C,E"
random222,"A,D",D
random222,E,E
random222,"A,D",A
random222,"C,E",E
random222,D,D
random222,"C,E",C
random222,E,E
random222,"A,B,D,E",A
random222,"A,B,E",
random222,"A,C",A
random222,D,
random222,"A,C,D,E","A,D,E"
random222,"A,B,D,E","A,B,E"
random222,"B,C","B,C"
random222,"A,B",
random222,D,D
random222,"A,B,C,D,E","A,D"
random222,"B,C,D,E","D,E"
random222,E,
random222,"A,B,C",B
random222,"A,B,D",A
random222,"B,E",B
random222,"A,D",A
random222,"C,D,E","C,E"
random223,"B,D",D
random223,"A,D,E","D,E"
random223,"C,D,E","C,D,E"
random223,"A,B,C",
random223,"A,B,D",A
random223,"C,D,E","D,E"
random223,"A,B,C,E",B
random223,"B,D,E",
random223,"B,D,E","B,D,E"
random223,"B,C,E",
random223,B,
random223,"A,D,E",D
random223,"A,C,E","C,E"
random223,"A,B,D","A,B"
random223,"C,E",
random223,"B,D,E","B,E"
random223,"A,B,E",
random223,"C,E",C
random223,"A,B,C,D",
random223,"B,C,D,E",C
random223,D,
random223,"A,B,C",
random223,"A,C",
random223,"A,D,E",A
random223,D,D
random223,"A,B,D",D
random223,E,
random223,"B,C",B
random223,E,E
random223,"A,B,C,D,E","A,C,D"
random223,"B,C,E",E
random223,A,A
random224,"A,B,D,E",A
random224,"C,D,E",
random224,C,C
random224,"D,E",E
random224,"A,B,C,E",B
random224,"A,B,E",
random224,"B,D",B
random224,"A,C,D,E",
random224,"B,C,E",C
random224,"A,B,D,E","A,B,D"
random224,"A,C,D,E","A,C,D"
random224,"A,C",
random224,"B,C,D,E","C,D"
random224,"B,E","B,E"
random224,E,E
random224,"A,B,E","B,E"
random224,"D,E",
random224,"B,D",D
random224,B,B
random224,"D,E","D,E"
random224,"B,E",B
random224,"B,C,D,E",
random224,"A,D,E",
random224,"A,B,D",
random224,D,
random224,C,C
random224,"D,E",D
random224,"B,E",
random224,"A,B,C,E",
random224,"A,C,D,E",C
random224,"B,D","B,D"
random224,"C,D",
random225,"A,B",
random225,"C,E",E
random225,"B,E",E
random225,"B,C,E",
random225,"B,C,D,E",B
random225,C,C
random225,"A,D",
random225,E,E
random225,"A,D",
random225,D,
random225,E,E
random225,E,
random225,"A,E",
random225,"A,B,C",
random225,"A,B,E",
random225,"B,C,D",C
random225,"A,B,D,E","A,D,E"
random225,"A,B",A
random225,"A,B,C,D","A,B,C,D"
random225,"A,C,D,E","C,E"
random225,"A,B",
random225,B,
random225,"B,C,D,E","B,C"
random225,B,
random225,D,D
random225,"B,D,E",B
random225,"A,D,E","D,E"
random225,"D,E",
random225,"A,D,E",D
random225,"C,E",
random225,"A,B,D",B
random225,"C,D",
random226,"A,D",D
random226,"A,C",
random226,"A,B,E","A,B"
random226,"B,C",B
random226,"A,B,C,D,E","C,D"
random226,"A,C,E",C
random226,B,B
random226,"A,E",
random226,"D,E",
random226,"B,D",
random226,"A,B,E","B,E"
random226,"A,B,C,D,E","A,C,D,E"
random226,"B,C,E","B,E"
random226,"B,C,D","B,D"
random226,"A,B",A
random226,"B,C,D,E","B,C,E"
random226,"A,E","A,E"
random226,"A,B,C,D,E","A,B,D,E"
random226,D,
random226,C,
random226,"D,E","D,E"
random226,"A,B,E",
random226,"A,B,C",
random226,"A,D,E",
random226,"A,B,C",A
random226,"A,C,E","A,C"
random226,"A,C",C
random226,"B,C,E","B,E"
random226,"B,D,E",B
random226,"A,C",C
random226,"A,B,C","A,B,C"
random226,C,C
random227,"A,B,C,E",A
random227,"B,C,D","B,D"
random227,"B,D","B,D"
random227,"A,E",E
random227,"B,D","B,D"
random227,E,
random227,"A,B,D",D
random227,"B,C,D,E",
random227,"A,B,E","A,B,E"
random227,"A,E",
random227,"B,C",
random227,"A,B,D,E",
random227,B,
random227,"A,B,C,E",
random227,"D,E",D
random227,"B,C",B
random227,D,D
random227,A,
random227,"A,B,C","A,B"
random227,"A,B,E",A
random227,E,
random227,"B,E",E
random227,"A,E",A
random227,"B,D",
random227,"A,C,D","A,C,D"
random227,"A,C,D,E","A,C,E"
random227,"A,D,E",
random227,"C,E","C,E"
random227,"A,B,E","B,E"
random227,"A,E",E
random227,A,A
random227,D,
random228,B,B
random228,"B,D",
random228,"A,B,D",
random228,"A,D",D
random228,"A,B,D",
random228,"A,C,D,E","A,E"
random228,"A,B,C,E","A,B,C,E"
random228,"A,B,D","A,B,D"
random228,"A,C",
random228,"B,C,E","C,E"
random228,"B,C,D,E",E
random228,"A,B,D","B,D"
random228,"A,C",A
random228,"A,B,D,E","A,B,D,E"
random228,"A,B,C,D",B
random228,D,D
random228,"C,D",D
random228,"A,B,C",
random228,"A,E",E
random228,"B,D,E",D
random228,E,E
random228,C,C
random228,"A,C",
random228,"C,D",
random228,"B,C,D,E",
random228,"B,C,D,E","B,C,D,E"
random228,"A,B,D,E",
random228,"A,C",A
random228,"A,B,C,E","A,C,E"
random228,"D,E","D,E"
random228,"B,C","B,C"
random228,A,
random229,"B,C,D,E","B,C,D,E"
random229,"A,B",
random229,"A,B,C,E","A,B,C"
random229,"A,B,C",B
random229,C,C
random229,"B,C,E","C,E"
random229,"B,D",B
random229,"A,B,C,D,E",
random229,"A,B,C,E",C
random229,C,C
random229,"A,B,C,D",
random229,"A,D,E",
random229,"A,B,C,E","A,C"
random229,"C,D",C
random229,"A,C,D",A
random229,A,
random229,"A,D,E",A
random229,E,E
random229,"B,C,E",B
random229,"A,B,C,D","B,C"
random229,"A,C",C
random229,"A,C,E","C,E"
random229,"A,C",
random229,"A,B,C,E",B
random229,D,D
random229,"A,B,D","A,B"
random229,"A,D","A,D"
random229,C,
random229,"D,E",D
random229,"A,B,C,E","A,B,C"
random229,"B,C,E","B,C"
random229,"A,B,E",
random230,"B,D,E",D
random230,"C,E",E
random230,"A,B,D,E","A,B,E"
random230,"B,C,D","C,D"
random230,C,
random230,"A,C,D","A,C"
random230,A,
random230,"C,E",E
random230,B,
random230,"B,D","B,D"
random230,"A,C,D,E","A,E"
random230,"B,C",C
random230,"A,C,D",D
random230,"A,B,E","A,B,E"
random230,"A,B,C,E","B,C,E"
random230,"A,D,E","A,D"
random230,"B,D",D
random230,"A,C",C
random230,"B,C,E",B
random230,E,
random230,A,
random230,"A,B,D","A,D"
random230,"C,D","C,D"
random230,"C,D",C
random230,"A,B,D,E","D,E"
random230,"C,E","C,E"
random230,"B,C,D,E",E
random230,"B,C,E",
random230,"A,C",
random230,"A,B,D",B
random230,B,
random230,"A,B,D","A,B,D"
random231,"B,C,E",B
random231,"A,C,D,E",
random231,E,
random231,C,C
random231,"A,C","A,C"
random231,"A,D,E","D,E"
random231,C,
random231,"C,E",
random231,D,D
random231,"A,B,D,E","B,D"
random231,"A,C,E","C,E"
random231,D,D
random231,D,D
random231,"B,C,D,E","B,C,D,E"
random231,"A,B,E","A,E"
random231,"B,D",
random231,"A,C,D,E","A,D,E"
random231,"A,B,C,D,E","A,C"
random231,"B,C,D",C
random231,"B,C,D,E",C
random231,E,E
random231,A,A
random231,"B,C,D,E",
random231,"A,C,D","A,C"
random231,D,D
random231,"C,E",C
random231,"A,B",A
random231,E,
random231,B,B
random231,"A,B,C",
random231,"A,B,C,D",A
random231,"D,E",E
random232,"A,E","A,E"
random232,"D,E","D,E"
random232,"B,D",B
random232,"A,C,D,E","A,C,D"
random232,"B,D,E","B,D"
random232,"B,C,E",C
random232,"A,B,E","A,E"
random232,"A,B,C,D","B,C"
random232,"B,C,D,E","B,C,E"
random232,A,
random232,E,E
random232,"B,C,D,E","B,D,E"
random232,"A,B",B
random232,B,
random232,"C,D,E","C,D"
random232,"B,E",
random232,"A,D","A,D"
random232,"A,B,C,D,E",E
random232,C,C
random232,"C,E",E
random232,"A,C,E","C,E"
random232,"B,C",C
random232,"D,E",D
random232,D,
random232,C,
random232,"A,B,C,E",
random232,"A,B,C,D","A,B,C"
random232,"A,D,E","D,E"
random232,"A,B,D,E",
random232,"C,D,E","D,E"
random232,"A,C,E",
random232,"A,B,C,D,E","A,B,C"
random233,"A,B,C,E","B,E"
random233,"B,C","B,C"
random233,"A,C","A,C"
random233,"A,C,D","C,D"
random233,D,D
random233,"B,C",C
random233,"A,C,D",
random233,"B,C",C
random233,"C,D,E","C,E"
random233,B,B
random233,"B,D,E",E
random233,"B,C",
random233,"A,B,C,D","A,B"
random233,"C,D",
random233,C,C
random233,"A,E",E
random233,"B,D,E","B,D,E"
random233,"A,E",
random233,E,E
random233,"B,D,E",E
random233,D,
random233,"B,C,D","B,C,D"
random233,"A,C","A,C"
random233,"A,B",B
random233,"B,C,E","C,E"
random233,"A,B,C",A
random233,"A,B,C,D",
random233,"A,C,D",D
random233,"C,E","C,E"
random233,"B,E",
random233,"A,B,D","B,D"
random233,C,C
random234,"A,B,C,E","C,E"
random234,"A,C,D,E",
random234,"A,D,E",E
random234,D,
random234,"B,C,D,E","B,C,D"
random234,"A,D","A,D"
random234,"A,B,C,E","B,C,E"
random234,"A,E",E
random234,"A,D,E",
random234,"B,E",E
random234,B,
random234,"C,D,E","C,D"
random234,"C,D,E","C,D,E"
random234,"A,D,E","D,E"
random234,"C,D",D
random234,"A,B,D,E","A,B,D,E"
random234,"A,B,C,D,E","C,D"
random234,"A,B",B
random234,"A,B,C,D","A,B"
random234,"A,B,E",E
random234,"A,D",A
random234,"A,B,D,E","A,D,E"
random234,"B,C,D",D
random234,"B,C",C
random234,"B,C","B,C"
random234,"A,B,C","B,C"
random234,"A,C,D,E","A,C"
random234,"A,B,E",
random234,"B,D,E","B,D"
random234,"B,C,D,E","C,D"
random234,"A,B",
random234,"A,E",
random235,"D,E",E
random235,"B,C,E","B,E"
random235,"A,B,C","A,B,C"
random235,"B,E","B,E"
random235,D,
random235,"A,B,E",
random235,A,
random235,"B,C,E",
random235,"A,C,E",A
random235,"A,B,D,E","A,B,E"
random235,"B,C,D",D
random235,"B,E",B
random235,"B,D,E",D
random235,"B,E","B,E"
random235,"A,B,D","A,B"
random235,"B,C,D",
random235,"A,B,D,E",D
random235,"B,C","B,C"
random235,"A,B,E",
random235,"A,C",
random235,"A,B,E",A
random235,"A,B,C","B,C"
random235,"B,E",
random235,"A,B,C,E",
random235,"A,B","A,B"
random235,C,
random235,"A,C,D",A
random235,"B,C,D","B,C,D"
random235,B,B
random235,"A,C,D,E","A,D"
random235,"B,D",D
random235,"D,E","D,E"
random236,D,
random236,C,
random236,"A,B,C",
random236,"A,E",
random236,"A,C,E",E
random236,"B,D","B,D"
random236,A,A
random236,"B,C,D,E","C,D"
random236,E,
random236,"A,B,C,D","A,D"
random236,"A,B,C,D","B,D"
random236,"A,B,C",B
random236,"A,D,E","A,E"
random236,A,A
random236,D,
random236,C,C
random236,A,A
random236,B,B
random236,"A,C,D,E",D
random236,"A,D,E",D
random236,"A,B,D","A,B,D"
random236,"A,B,C,D,E","B,C"
random236,D,D
random236,B,
random236,"A,C,E",
random236,"B,D,E",
random236,"A,B,D","B,D"
random236,A,
random236,C,C
random236,"C,D",
random236,"B,D,E","B,D,E"
random236,"A,B,D,E","B,D,E"
random237,"B,C,E",C
random237,"A,B,C,D,E","C,D,E"
random237,E,
random237,D,
random237,"A,C,D,E",
random237,"B,C,D,E",
random237,"A,B,E",B
random237,"A,C,E",E
random237,"A,C",C
random237,"A,C,D,E","A,C"
random237,"A,E",
random237,"A,B,C,D","A,B,C"
random237,"A,B,D,E","A,B,D,E"
random237,"D,E",
random237,"A,C",
random237,"A,C,D","C,D"
random237,"A,B",A
random237,"A,B,D",
random237,"A,C,E",
random237,"B,C,D","B,C"
random237,"A,B,D",
random237,B,B
random237,"A,B,C,D,E","A,B,D"
random237,"B,E","B,E"
random237,"D,E","D,E"
random237,B,
random237,"A,E",
random237,"A,B,D,E",E
random237,"B,C,D,E","B,D,E"
random237,"C,D,E",
random237,"A,B,E",
random237,"C,D,E",E
random238,"A,B,C,D",A
random238,"B,D",D
random238,"A,B,C,E",A
random238,"A,D,E","A,E"
random238,E,E
random238,"B,C,D",D
random238,"B,C,D","C,D"
random238,"A,B",A
random238,"A,B,D,E",A
random238,"B,D",
random238,"A,C,E",E
random238,"B,C,D","C,D"
random238,"A,B,E",
random238,"B,D,E",E
random238,"A,B,C",
random238,B,
random238,E,
random238,"C,D",C
random238,"B,C,D,E",
random238,"B,D",
random238,"A,D,E",A
random238,"A,E","A,E"
random238,"A,C,D","A,C,D"
random238,"B,C,D,E","B,C,D"
random238,"A,B,C,D,E","B,E"
random238,"A,B,C","A,B"
random238,"A,B,C",B
random238,"A,B,C",C
random238,"A,C","A,C"
random238,"A,E",A
random238,"B,C,D,E","C,E"
random238,"A,B,C,D,E","B,E"
random239,"A,C,E",C
random239,"C,D,E","D,E"
random239,"A,B,C,D,E","A,D,E"
random239,"A,C,D","A,C"
random239,"B,C,D",
random239,"B,C,D,E","B,D"
random239,D,D
random239,"B,D",
random239,"A,C,D",
random239,"A,C,E","A,C,E"
random239,B,B
random239,"B,D,E",
random239,"A,E",E
random239,"B,C,D","C,D"
random239,"B,D,E",B
random239,"C,E",E
random239,"A,D",D
random239,"D,E",E
random239,"A,B,D","A,B,D"
random239,"A,B,C,D","B,C"
random239,"A,D,E","A,D"
random239,"B,C",B
random239,"A,B,C",
random239,D,
random239,B,
random239,"A,B,E",
random239,"A,B,E","B,E"
random239,"C,D,E",C
random239,"B,D,E","D,E"
random239,"A,B,D",A
random239,"B,C",
random239,"A,E",E
random240,"A,C","A,C"
random240,"A,C,D",C
random240,"A,E",
random240,"A,B,C","B,C"
random240,C,
random240,"A,B,C,D,E","B,C"
random240,"B,D,E",B
random240,"C,D,E","C,E"
random240,C,C
random240,"A,B,C,D",B
random240,"B,C,D,E","B,D,E"
random240,"B,C,D,E","D,E"
random240,D,D
random240,"A,B,D,E",
random240,"A,C","A,C"
random240,"B,C,D",B
random240,"C,E","C,E"
random240,"A,C,E","C,E"
random240,"A,E",E
random240,"A,D,E",A
random240,"A,B,C,D,E","A,B"
random240,"A,B,C",
random240,"A,E","A,E"
random240,"B,C,D,E","B,C,D"
random240,"A,D,E","A,D,E"
random240,"B,D,E",
random240,"B,E",
random240,"C,D","C,D"
random240,"A,C,D",
random240,"A,C,E","A,E"
random240,E,
random240,"B,C,D",
random241,"A,B,D,E","A,D"
random241,"A,B,C,D","A,B,D"
random241,"A,C",A
random241,"B,C,D,E","C,D"
random241,"B,C,E",
random241,"C,D",
random241,"D,E",
random241,"B,C",C
random241,"A,B,C",B
random241,"A,D,E",D
random241,"A,D,E","A,E"
random241,"A,D,E","A,D,E"
random241,"A,C,D","A,C,D"
random241,"A,E",E
random241,D,D
random241,D,
random241,"B,E",
random241,C,
random241,B,B
random241,"A,D,E",E
random241,"A,D,E","D,E"
random241,"A,C,D",D
random241,"A,B","A,B"
random241,"B,C,E","B,C,E"
random241,"A,D",A
random241,"A,B,D","A,B"
random241,"A,B,D","A,B"
random241,"D,E",
random241,"A,B,C",B
random241,A,A
random241,"B,D,E",B
random241,"A,B,D","A,D"
random242,"A,B,E","A,E"
random242,"A,B,C,D",
random242,"A,B,D","A,B,D"
random242,B,
random242,"A,E",
random242,C,
random242,D,
random242,"A,E",A
random242,"C,E",E
random242,"A,B,C,D","B,D"
random242,C,C
random242,"A,D",
random242,"A,B,C",B
random242,A,A
random242,"B,E",
random242,"A,B,C","A,C"
random242,"B,C,D,E","D,E"
random242,"A,B,C,D,E","A,B,C"
random242,"A,C,D,E","C,D,E"
random242,B,
random242,A,
random242,"A,B,C,D","A,B"
random242,"A,C,E",
random242,"C,D",C
random242,E,
random242,C,C
random242,"A,B,C,D,E",B
random242,"A,E",
random242,"A,B,C,D,E","B,C,D"
random242,"A,B,C,D",A
random242,"B,C,D,E","B,C,D"
random242,C,
random243,"B,D",D
random243,"A,C,E","A,C,E"
random243,"A,D",A
random243,"B,C,E","C,E"
random243,"A,B,C,E","B,C"
random243,"A,C,D,E","C,D,E"
random243,"A,B,C,D","C,D"
random243,B,
random243,"B,C,D,E","B,C,E"
random243,"B,C",
random243,"C,E",E
random243,"A,B,D","B,D"
random243,"A,B,C,E",
random243,"A,C","A,C"
random243,"B,E","B,E"
random243,"B,E","B,E"
random243,"A,D,E",A
random243,"B,C,E","B,E"
random243,"B,E","B,E"
random243,"A,C,D,E",
random243,"A,B,D",
random243,"C,E",
random243,A,A
random243,"B,C",
random243,B,
random243,"A,B,D","B,D"
random243,"B,D",D
random243,"B,C,D","C,D"
random243,"A,B,C,E",
random243,"A,C,E","A,C"
random243,"B,C,E","B,E"
random243,"B,C,D,E",
random244,"B,D,E",
random244,"B,C,D",D
random244,"B,E",B
random244,"A,B",A
random244,"A,B,D","A,B,D"
random244,"D,E",E
random244,E,
random244,"A,C,D",
random244,"A,B",A
random244,"A,B,D",
random244,"A,B,C,E",
random244,"B,D,E",
random244,"A,E",
random244,"C,D",D
random244,"A,C,D","A,C,D"
random244,"A,E","A,E"
random244,"B,E",E
random244,"C,D,E",D
random244,B,
random244,"A,D,E",A
random244,"A,B,D,E",A
random244,"A,B,C",
random244,E,E
random244,"C,E",
random244,E,
random244,"A,B,D,E","A,D,E"
random244,"A,C",C
random244,"A,B,C,D","B,D"
random244,A,A
random244,"A,C,D,E",D
random244,"A,B,C,D,E","A,C,D"
random244,"B,E",
random245,"A,B,C",
random245,"A,C,D",D
random245,"B,C,D","B,D"
random245,"B,C,D",B
random245,"A,B",
random245,B,B
random245,"A,B,C","B,C"
random245,"A,C,E",A
random245,E,E
random245,"A,B,E","A,B"
random245,"A,C",A
random245,D,
random245,"B,D,E",
random245,C,C
random245,"B,C,D",B
random245,"A,C,D",
random245,"B,C","B,C"
random245,"C,E",
random245,"B,C,D",D
random245,"B,C,D,E",
random245,"A,B,C,D","A,C"
random245,"A,B,C,E",B
random245,"B,D",D
random245,"C,D",
random245,"A,B,C,E","A,B,C,E"
random245,"B,C","B,C"
random245,"A,E",A
random245,C,
random245,"C,D",D
random245,"A,D,E","D,E"
random245,"A,E",E
random245,"A,B,C,E","A,C,E"
random246,"A,C,E",C
random246,"A,B,C,D",
random246,C,C
random246,"A,C,D","C,D"
random246,"A,C",
random246,"A,B,C,E","A,E"
random246,B,
random246,"B,D,E",B
random246,"B,D",
random246,"C,D,E","C,D"
random246,D,
random246,"A,B,D,E",A
random246,"A,D","A,D"
random246,"A,E",E
random246,"A,B,D,E","D,E"
random246,"B,C",
random246,C,C
random246,"B,C,D","C,D"
random246,"A,C,D",D
random246,"C,D,E",D
random246,"A,B,D,E",
random246,"A,B,E","A,B,E"
random246,"A,C,D","A,C"
random246,"A,C","A,C"
random246,"A,B,C","A,C"
random246,"B,D","B,D"
random246,"A,C,E",E
random246,"B,D",
random246,"A,B,D,E","A,B,D"
random246,"D,E",
random246,"A,B,C,E","A,B,C"
random246,"A,C,E",E
random247,"A,C","A,C"
random247,A,A
random247,"B,C,D,E",C
random247,"A,B,C,D",C
random247,"C,D,E","C,D,E"
random247,"C,D",C
random247,"A,C,E",E
random247,"B,C,E",C
random247,"A,B,C","A,B"
random247,"A,B,C,D,E","A,D"
random247,A,
random247,"A,E",A
random247,"A,D,E","A,D,E"
random247,"A,B,D,E","A,E"
random247,"A,C","A,C"
random247,"A,B,C","B,C"
random247,"B,C",C
random247,"C,E",E
random247,"B,C,E",
random247,"B,D","B,D"
random247,"C,E",E
random247,A,A
random247,"A,C","A,C"
random247,C,C
random247,"A,B",
random247,"A,C",
random247,"C,D",
random247,D,
random247,"C,E",C
random247,"C,D",
random247,"A,B,C",
random247,"B,D,E",
random248,"A,B,E",B
random248,E,E
random248,"A,D,E",
random248,"B,D","B,D"
random248,E,
random248,D,D
random248,"C,E",
random248,"A,C,D,E","A,D"
random248,"B,D","B,D"
random248,"B,C,D",C
random248,"A,B,E",A
random248,"B,C,E","B,E"
random248,"C,D,E",
random248,"A,C,D","A,C,D"
random248,"B,E",
random248,"A,D,E",D
random248,"A,D,E","A,D"
random248,"A,B,E","A,E"
random248,"A,B",
random248,"B,C,D",
random248,"B,D",
random248,"A,B,C,D,E","A,E"
random248,D,D
random248,"A,C,D,E",E
random248,"B,C","B,C"
random248,"B,C",
random248,"C,E","C,E"
random248,"A,B,C",C
random248,"A,C",C
random248,"A,B,C,E","B,C,E"
random248,"A,E",E
random248,"A,C,D,E","A,D,E"
random249,"D,E",D
random249,"B,C,E","C,E"
random249,C,C
random249,B,
random249,"A,C",
random249,"A,B,C,D,E","C,E"
random249,C,C
random249,E,E
random249,C,
random249,"A,B,E",E
random249,"C,E",C
random249,A,
random249,"B,D,E","B,E"
random249,"B,D,E",B
random249,"A,B,D","A,D"
random249,"D,E",
random249,"A,C,D,E",
random249,"A,B,E",A
random249,"C,D",D
random249,"A,E",
random249,"C,D",C
random249,"C,E",E
random249,"B,D,E",
random249,"C,D,E",C
random249,"A,B,C,D",
random249,"A,D,E","A,D,E"
random249,"B,C,D","B,C"
random249,"A,B,E","A,B"
random249,"A,E",E
random249,E,E
random249,"A,B,D",A
random249,"A,B,D,E","A,B"
random250,"A,C,D,E",
random250,"A,B,C,D,E","A,B,C"
random250,"A,B,D",B
random250,"A,B,E","A,E"
random250,"B,D",
random250,"A,B,C,D,E","A,C"
random250,"A,B,C,E",A
random250,"A,B,D,E",D
random250,"A,B,D,E",D
random250,"B,C,D",
random250,"A,C,D",C
random250,"D,E",E
random250,"B,C,D,E","C,E"
random250,"B,D,E","B,D"
random250,"A,B,C,D,E","B,C,D,E"
random250,"A,B",A
random250,A,A
random250,"A,B,C,D","A,C"
random250,"C,D",C
random250,"B,C",B
random250,D,
random250,D,D
random250,B,
random250,C,C
random250,"A,C",C
random250,"A,B,C,D","B,C"
random250,"B,E",
random250,"A,D,E","D,E"
random250,"C,D,E",
random250,"C,D,E",C
random250,"A,E","A,E"
random250,"A,B","A,B"
random251,"B,D",
random251,"B,C",C
random251,"B,C,E",C
random251,"A,B,E","A,E"
random251,"A,B,C,D",
random251,"C,D,E","C,E"
random251,"C,D,E",C
random251,"A,D,E","A,D,E"
random251,"D,E",
random251,D,D
random251,"D,E",
random251,"A,B,C,D,E","A,B,C"
random251,D,D
random251,E,
random251,"B,C,D",D
random251,"B,D,E",
random251,C,
random251,B,
random251,"B,D,E",
random251,"A,B,D","A,B,D"
random251,"A,B,C,E",
random251,"D,E",
random251,"D,E","D,E"
random251,"A,B",A
random251,"A,B",
random251,"B,C,E",
random251,E,E
random251,"A,B,C,D","A,D"
random251,"A,C,D",A
random251,"A,B,C","A,B,C"
random251,"A,B,C,D",
random251,"A,B,C,D,E","D,E"
random252,"A,B,C,E",
random252,"B,E",
random252,"A,C,E","A,E"
random252,"A,D",
random252,"A,E",E
random252,"B,C,E","B,C"
random252,"A,B,E",
random252,"B,C,E",E
random252,"C,D",D
random252,"A,C,D",
random252,"A,B",A
random252,"C,D",D
random252,"B,D,E","D,E"
random252,"A,C,D","A,C"
random252,A,
random252,"A,C,E",A
random252,"D,E",D
random252,"A,E","A,E"
random252,"A,B,D",D
random252,"A,B","A,B"
random252,"A,D",
random252,"A,C,D,E",D
random252,"A,B,C,E","C,E"
random252,"A,B,C,D","A,C,D"
random252,"A,C,D,E",D
