"subject","menu","default","choice"
"random272","A,B,D","A","D"
"random272","C,D","C","C"
"random272","A,C,D","D","C"
"random272","B,C,D","B","C"
"random272","A,B,C,D","B","A"
"random272","E","E","E"
"random272","A,E","A","E"
"random272","B,E","E","E"
"random272","A,B,E","A","B"
"random272","C,E","E","E"
"random272","A,C,E","C","C"
"random272","B,C,E","C","C"
"random272","A,B,C,E","E","B"
"random272","D,E","D","D"
"random272","A,D,E","A","D"
"random272","B,D,E","E","D"
"random272","A,B,D,E","B","B"
"random272","C,D,E","E","E"
"random272","A,C,D,E","A","A"
"random272","B,C,D,E","B","E"
"random272","A,B,C,D,E","E","D"
"random273","A","A","A"
"random273","B","B","B"
"random273","A,B","B","B"
"random273","C","C","C"
"random273","A,C","A","A"
"random273","B,C","B","B"
"random273","A,B,C","B","B"
"random273","D","D","D"
"random273","A,D","D","D"
"random273","B,D","B","B"
"random273","A,B,D","A","A"
"random273","C,D","D","C"
"random273","A,C,D","A","C"
"random273","B,C,D","C","B"
"random273","A,B,C,D","B","B"
"random273","E","E","E"
"random273","A,E","E","E"
"random273","B,E","B","B"
"random273","A,B,E","B","E"
"random273","C,E","C","E"
"random273","A,C,E","A","E"
"random273","B,C,E","B","E"
"random273","A,B,C,E","C","A"
"random273","D,E","E","D"
"random273","A,D,E","D","E"
"random273","B,D,E","B","B"
"random273","A,B,D,E","B","E"
"random273","C,D,E","C","E"
"random273","A,C,D,E","D","D"
"random273","B,C,D,E","B","E"
"random273","A,B,C,D,E","E","C"
"random274","A","A","A"
"random274","B","B","B"
"random274","A,B","B","B"
"random274","C","C","C"
"random274","A,C","A","A"
"random274","B,C","B","B"
"random274","A,B,C","C","B"
"random274","D","D","D"
"random274","A,D","D","A"
"random274","B,D","B","B"
"random274","A,B,D","B","A"
"random274","C,D","D","D"
"random274","A,C,D","D","C"
"random274","B,C,D","C","B"
"random274","A,B,C,D","B","C"
"random274","E","E","E"
"random274","A,E","E","A"
"random274","B,E","B","B"
"random274","A,B,E","B","A"
"random274","C,E","C","E"
"random274","A,C,E","A","A"
"random274","B,C,E","B","E"
"random274","A,B,C,E","E","E"
"random274","D,E","E","D"
"random274","A,D,E","D","E"
"random274","B,D,E","E","D"
"random274","A,B,D,E","D","E"
"random274","C,D,E","D","D"
"random274","A,C,D,E","D","D"
"random274","B,C,D,E","C","D"
"random274","A,B,C,D,E","E","E"
"random275","A","A","A"
"random275","B","B","B"
"random275","A,B","B","A"
"random275","C","C","C"
"random275","A,C","C","A"
"random275","B,C","B","B"
"random275","A,B,C","B","B"
"random275","D","D","D"
"random275","A,D","A","D"
"random275","B,D","D","D"
"random275","A,B,D","D","A"
"random275","C,D","D","D"
"random275","A,C,D","C","A"
"random275","B,C,D","C","B"
"random275","A,B,C,D","B","D"
"random275","E","E","E"
"random275","A,E","A","A"
"random275","B,E","E","E"
"random275","A,B,E","B","A"
"random275","C,E","C","E"
"random275","A,C,E","C","A"
"random275","B,C,E","C","E"
"random275","A,B,C,E","B","C"
"random275","D,E","D","D"
"random275","A,D,E","D","E"
"random275","B,D,E","D","B"
"random275","A,B,D,E","B","A"
"random275","C,D,E","E","E"
"random275","A,C,D,E","C","C"
"random275","B,C,D,E","B","C"
"random275","A,B,C,D,E","C","A"
"random276","A","A","A"
"random276","B","B","B"
"random276","A,B","B","B"
"random276","C","C","C"
"random276","A,C","A","C"
"random276","B,C","C","B"
"random276","A,B,C","A","B"
"random276","D","D","D"
"random276","A,D","A","A"
"random276","B,D","D","B"
"random276","A,B,D","A","D"
"random276","C,D","C","C"
"random276","A,C,D","C","A"
"random276","B,C,D","D","D"
"random276","A,B,C,D","A","C"
"random276","E","E","E"
"random276","A,E","A","A"
"random276","B,E","E","E"
"random276","A,B,E","B","E"
"random276","C,E","E","C"
"random276","A,C,E","A","C"
"random276","B,C,E","B","B"
"random276","A,B,C,E","A","B"
"random276","D,E","E","E"
"random276","A,D,E","E","A"
"random276","B,D,E","E","B"
"random276","A,B,D,E","A","D"
"random276","C,D,E","E","D"
"random276","A,C,D,E","A","D"
"random276","B,C,D,E","D","B"
"random276","A,B,C,D,E","C","B"
"random277","A","A","A"
"random277","B","B","B"
"random277","A,B","A","B"
"random277","C","C","C"
"random277","A,C","A","A"
"random277","B,C","B","B"
"random277","A,B,C","A","A"
"random277","D","D","D"
"random277","A,D","A","D"
"random277","B,D","D","B"
"random277","A,B,D","D","D"
"random277","C,D","C","D"
"random277","A,C,D","C","D"
"random277","B,C,D","C","C"
"random277","A,B,C,D","C","A"
"random277","E","E","E"
"random277","A,E","E","A"
"random277","B,E","B","E"
"random277","A,B,E","A","A"
"random277","C,E","E","C"
"random277","A,C,E","E","C"
"random277","B,C,E","E","C"
"random277","A,B,C,E","B","C"
"random277","D,E","E","D"
"random277","A,D,E","A","D"
"random277","B,D,E","B","E"
"random277","A,B,D,E","A","B"
"random277","C,D,E","D","E"
"random277","A,C,D,E","C","A"
"random277","B,C,D,E","B","D"
"random277","A,B,C,D,E","A","A"
"random278","A","A","A"
"random278","B","B","B"
"random278","A,B","A","B"
"random278","C","C","C"
"random278","A,C","A","A"
"random278","B,C","C","B"
"random278","A,B,C","C","B"
"random278","D","D","D"
"random278","A,D","D","D"
"random278","B,D","D","D"
"random278","A,B,D","A","A"
"random278","C,D","D","C"
"random278","A,C,D","D","D"
"random278","B,C,D","C","B"
"random278","A,B,C,D","B","A"
"random278","E","E","E"
"random278","A,E","E","E"
"random278","B,E","E","B"
"random278","A,B,E","B","E"
"random278","C,E","E","C"
"random278","A,C,E","E","C"
"random278","B,C,E","E","E"
"random278","A,B,C,E","A","A"
"random278","D,E","D","D"
"random278","A,D,E","E","E"
"random278","B,D,E","E","B"
"random278","A,B,D,E","A","A"
"random278","C,D,E","C","E"
"random278","A,C,D,E","E","C"
"random278","B,C,D,E","E","E"
"random278","A,B,C,D,E","A","C"
"random279","A","A","A"
"random279","B","B","B"
"random279","A,B","B","B"
"random279","C","C","C"
"random279","A,C","C","A"
"random279","B,C","C","B"
"random279","A,B,C","C","C"
"random279","D","D","D"
"random279","A,D","A","A"
"random279","B,D","D","B"
"random279","A,B,D","A","B"
"random279","C,D","D","D"
"random279","A,C,D","D","D"
"random279","B,C,D","B","C"
"random279","A,B,C,D","B","D"
"random279","E","E","E"
"random279","A,E","A","E"
"random279","B,E","B","E"
"random279","A,B,E","B","E"
"random279","C,E","E","E"
"random279","A,C,E","C","C"
"random279","B,C,E","B","B"
"random279","A,B,C,E","A","E"
"random279","D,E","E","D"
"random279","A,D,E","E","D"
"random279","B,D,E","E","B"
"random279","A,B,D,E","B","D"
"random279","C,D,E","D","E"
"random279","A,C,D,E","A","D"
"random279","B,C,D,E","C","B"
"random279","A,B,C,D,E","A","C"
"random280","A","A","A"
"random280","B","B","B"
"random280","A,B","B","A"
"random280","C","C","C"
"random280","A,C","C","C"
"random280","B,C","C","B"
"random280","A,B,C","A","C"
"random280","D","D","D"
"random280","A,D","D","A"
"random280","B,D","D","B"
"random280","A,B,D","B","A"
"random280","C,D","D","C"
"random280","A,C,D","A","C"
"random280","B,C,D","C","C"
"random280","A,B,C,D","C","C"
"random280","E","E","E"
"random280","A,E","A","E"
"random280","B,E","B","B"
"random280","A,B,E","E","A"
"random280","C,E","C","C"
"random280","A,C,E","A","A"
"random280","B,C,E","C","B"
"random280","A,B,C,E","B","A"
"random280","D,E","D","E"
"random280","A,D,E","E","E"
"random280","B,D,E","D","D"
"random280","A,B,D,E","E","D"
"random280","C,D,E","D","E"
"random280","A,C,D,E","D","A"
"random280","B,C,D,E","C","E"
"random280","A,B,C,D,E","A","B"
"random281","A","A","A"
"random281","B","B","B"
"random281","A,B","B","A"
"random281","C","C","C"
"random281","A,C","C","C"
"random281","B,C","B","B"
"random281","A,B,C","A","C"
"random281","D","D","D"
"random281","A,D","A","D"
"random281","B,D","B","D"
"random281","A,B,D","B","B"
"random281","C,D","C","C"
"random281","A,C,D","A","D"
"random281","B,C,D","C","C"
"random281","A,B,C,D","D","B"
"random281","E","E","E"
"random281","A,E","E","E"
"random281","B,E","B","B"
"random281","A,B,E","E","A"
"random281","C,E","C","C"
"random281","A,C,E","E","C"
"random281","B,C,E","C","E"
"random281","A,B,C,E","A","B"
"random281","D,E","D","E"
"random281","A,D,E","E","D"
"random281","B,D,E","D","E"
"random281","A,B,D,E","B","D"
"random281","C,D,E","C","E"
"random281","A,C,D,E","C","A"
"random281","B,C,D,E","E","B"
"random281","A,B,C,D,E","B","E"
"random282","A","A","A"
"random282","B","B","B"
"random282","A,B","B","B"
"random282","C","C","C"
"random282","A,C","A","A"
"random282","B,C","C","B"
"random282","A,B,C","A","B"
"random282","D","D","D"
"random282","A,D","A","A"
"random282","B,D","B","B"
"random282","A,B,D","A","A"
"random282","C,D","C","C"
"random282","A,C,D","A","C"
"random282","B,C,D","D","D"
"random282","A,B,C,D","C","A"
"random282","E","E","E"
"random282","A,E","E","E"
"random282","B,E","E","B"
"random282","A,B,E","B","B"
"random282","C,E","E","E"
"random282","A,C,E","C","E"
"random282","B,C,E","B","B"
"random282","A,B,C,E","E","B"
"random282","D,E","D","E"
"random282","A,D,E","E","A"
"random282","B,D,E","B","E"
"random282","A,B,D,E","D","E"
"random282","C,D,E","D","D"
"random282","A,C,D,E","E","D"
"random282","B,C,D,E","C","C"
"random282","A,B,C,D,E","C","B"
"random283","A","A","A"
"random283","B","B","B"
"random283","A,B","B","B"
"random283","C","C","C"
"random283","A,C","C","A"
"random283","B,C","C","B"
"random283","A,B,C","C","B"
"random283","D","D","D"
"random283","A,D","A","D"
"random283","B,D","D","B"
"random283","A,B,D","B","A"
"random283","C,D","D","D"
"random283","A,C,D","A","C"
"random283","B,C,D","B","C"
"random283","A,B,C,D","B","C"
"random283","E","E","E"
"random283","A,E","E","E"
"random283","B,E","E","B"
"random283","A,B,E","E","A"
"random283","C,E","E","C"
"random283","A,C,E","A","A"
"random283","B,C,E","C","E"
"random283","A,B,C,E","A","B"
"random283","D,E","E","D"
"random283","A,D,E","E","E"
"random283","B,D,E","D","D"
"random283","A,B,D,E","E","E"
"random283","C,D,E","D","D"
"random283","A,C,D,E","C","A"
"random283","B,C,D,E","E","C"
"random283","A,B,C,D,E","A","E"
"random284","A","A","A"
"random284","B","B","B"
"random284","A,B","A","A"
"random284","C","C","C"
"random284","A,C","C","C"
"random284","B,C","C","B"
"random284","A,B,C","B","C"
"random284","D","D","D"
"random284","A,D","D","A"
"random284","B,D","D","B"
"random284","A,B,D","A","D"
"random284","C,D","D","D"
"random284","A,C,D","C","D"
"random284","B,C,D","B","C"
"random284","A,B,C,D","C","C"
"random284","E","E","E"
"random284","A,E","E","E"
"random284","B,E","E","B"
"random284","A,B,E","A","B"
"random284","C,E","E","C"
"random284","A,C,E","C","A"
"random284","B,C,E","E","E"
"random284","A,B,C,E","B","C"
"random284","D,E","D","E"
"random284","A,D,E","A","D"
"random284","B,D,E","E","B"
"random284","A,B,D,E","B","B"
"random284","C,D,E","E","D"
"random284","A,C,D,E","A","C"
"random284","B,C,D,E","B","C"
"random284","A,B,C,D,E","D","A"
"random285","A","A","A"
"random285","B","B","B"
"random285","A,B","B","A"
"random285","C","C","C"
"random285","A,C","A","C"
"random285","B,C","C","B"
"random285","A,B,C","A","C"
"random285","D","D","D"
"random285","A,D","A","D"
"random285","B,D","D","D"
"random285","A,B,D","B","A"
"random285","C,D","C","D"
"random285","A,C,D","D","A"
"random285","B,C,D","B","C"
"random285","A,B,C,D","C","C"
"random285","E","E","E"
"random285","A,E","E","E"
"random285","B,E","E","B"
"random285","A,B,E","B","E"
"random285","C,E","E","E"
"random285","A,C,E","A","C"
"random285","B,C,E","B","C"
"random285","A,B,C,E","C","B"
"random285","D,E","E","D"
"random285","A,D,E","A","D"
"random285","B,D,E","E","D"
"random285","A,B,D,E","E","D"
"random285","C,D,E","E","D"
"random285","A,C,D,E","C","E"
"random285","B,C,D,E","E","E"
"random285","A,B,C,D,E","B","C"
"random286","A","A","A"
"random286","B","B","B"
"random286","A,B","B","A"
"random286","C","C","C"
"random286","A,C","C","C"
"random286","B,C","B","C"
"random286","A,B,C","A","C"
"random286","D","D","D"
"random286","A,D","A","D"
"random286","B,D","D","D"
"random286","A,B,D","A","A"
"random286","C,D","D","D"
"random286","A,C,D","A","A"
"random286","B,C,D","C","D"
"random286","A,B,C,D","D","B"
"random286","E","E","E"
"random286","A,E","E","A"
"random286","B,E","E","E"
"random286","A,B,E","E","E"
"random286","C,E","E","C"
"random286","A,C,E","C","A"
"random286","B,C,E","C","C"
"random286","A,B,C,E","E","E"
"random286","D,E","E","D"
"random286","A,D,E","D","A"
"random286","B,D,E","B","D"
"random286","A,B,D,E","E","D"
"random286","C,D,E","C","C"
"random286","A,C,D,E","C","A"
"random286","B,C,D,E","B","C"
"random286","A,B,C,D,E","C","B"
"random287","A","A","A"
"random287","B","B","B"
"random287","A,B","B","B"
"random287","C","C","C"
"random287","A,C","C","C"
"random287","B,C","C","C"
"random287","A,B,C","B","A"
"random287","D","D","D"
"random287","A,D","D","D"
"random287","B,D","D","B"
"random287","A,B,D","B","A"
"random287","C,D","C","C"
"random287","A,C,D","D","A"
"random287","B,C,D","D","C"
"random287","A,B,C,D","D","A"
"random287","E","E","E"
"random287","A,E","E","E"
"random287","B,E","B","E"
"random287","A,B,E","A","E"
"random287","C,E","E","C"
"random287","A,C,E","C","C"
"random287","B,C,E","C","C"
"random287","A,B,C,E","E","E"
"random287","D,E","D","E"
"random287","A,D,E","D","D"
"random287","B,D,E","B","B"
"random287","A,B,D,E","A","B"
"random287","C,D,E","D","C"
"random287","A,C,D,E","A","A"
"random287","B,C,D,E","D","E"
"random287","A,B,C,D,E","C","E"
"random288","A","A","A"
"random288","B","B","B"
"random288","A,B","A","A"
"random288","C","C","C"
"random288","A,C","C","C"
"random288","B,C","B","B"
"random288","A,B,C","B","A"
"random288","D","D","D"
"random288","A,D","D","A"
"random288","B,D","D","D"
"random288","A,B,D","A","B"
"random288","C,D","C","D"
"random288","A,C,D","A","C"
"random288","B,C,D","B","C"
"random288","A,B,C,D","D","C"
"random288","E","E","E"
"random288","A,E","E","A"
"random288","B,E","B","E"
"random288","A,B,E","B","B"
"random288","C,E","E","C"
"random288","A,C,E","A","E"
"random288","B,C,E","B","E"
"random288","A,B,C,E","C","C"
"random288","D,E","D","E"
"random288","A,D,E","A","A"
"random288","B,D,E","D","E"
"random288","A,B,D,E","E","A"
"random288","C,D,E","C","C"
"random288","A,C,D,E","A","A"
"random288","B,C,D,E","E","C"
"random288","A,B,C,D,E","E","D"
"random289","A","A","A"
"random289","B","B","B"
"random289","A,B","B","B"
"random289","C","C","C"
"random289","A,C","C","A"
"random289","B,C","C","C"
"random289","A,B,C","B","A"
"random289","D","D","D"
"random289","A,D","A","D"
"random289","B,D","B","B"
"random289","A,B,D","A","A"
"random289","C,D","C","C"
"random289","A,C,D","C","D"
"random289","B,C,D","C","D"
"random289","A,B,C,D","C","D"
"random289","E","E","E"
"random289","A,E","E","E"
"random289","B,E","E","B"
"random289","A,B,E","A","E"
"random289","C,E","C","C"
"random289","A,C,E","E","C"
"random289","B,C,E","B","B"
"random289","A,B,C,E","A","C"
"random289","D,E","D","D"
"random289","A,D,E","E","D"
"random289","B,D,E","E","E"
"random289","A,B,D,E","D","E"
"random289","C,D,E","D","D"
"random289","A,C,D,E","A","E"
"random289","B,C,D,E","D","D"
"random289","A,B,C,D,E","E","C"
"random290","A","A","A"
"random290","B","B","B"
"random290","A,B","B","B"
"random290","C","C","C"
"random290","A,C","C","A"
"random290","B,C","B","C"
"random290","A,B,C","B","A"
"random290","D","D","D"
"random290","A,D","A","A"
"random290","B,D","D","B"
"random290","A,B,D","A","A"
"random290","C,D","C","D"
"random290","A,C,D","D","C"
"random290","B,C,D","C","D"
"random290","A,B,C,D","D","C"
"random290","E","E","E"
"random290","A,E","A","A"
"random290","B,E","E","B"
"random290","A,B,E","E","B"
"random290","C,E","C","E"
"random290","A,C,E","A","E"
"random290","B,C,E","E","E"
"random290","A,B,C,E","E","E"
"random290","D,E","D","E"
"random290","A,D,E","A","D"
"random290","B,D,E","D","B"
"random290","A,B,D,E","D","B"
"random290","C,D,E","D","C"
"random290","A,C,D,E","D","C"
"random290","B,C,D,E","B","B"
"random290","A,B,C,D,E","B","E"
"random291","A","A","A"
"random291","B","B","B"
"random291","A,B","A","B"
"random291","C","C","C"
"random291","A,C","C","C"
"random291","B,C","C","B"
"random291","A,B,C","A","A"
"random291","D","D","D"
"random291","A,D","A","A"
"random291","B,D","D","B"
"random291","A,B,D","D","D"
"random291","C,D","C","C"
"random291","A,C,D","A","D"
"random291","B,C,D","B","B"
"random291","A,B,C,D","D","B"
"random291","E","E","E"
"random291","A,E","E","A"
"random291","B,E","E","E"
"random291","A,B,E","A","B"
"random291","C,E","C","C"
"random291","A,C,E","A","E"
"random291","B,C,E","C","E"
"random291","A,B,C,E","E","E"
"random291","D,E","E","E"
"random291","A,D,E","E","E"
"random291","B,D,E","D","B"
"random291","A,B,D,E","A","D"
"random291","C,D,E","C","D"
"random291","A,C,D,E","A","A"
"random291","B,C,D,E","C","C"
"random291","A,B,C,D,E","C","B"
"random292","A","A","A"
"random292","B","B","B"
"random292","A,B","A","A"
"random292","C","C","C"
"random292","A,C","C","A"
"random292","B,C","B","C"
"random292","A,B,C","A","B"
"random292","D","D","D"
"random292","A,D","A","A"
"random292","B,D","D","B"
"random292","A,B,D","B","B"
"random292","C,D","D","D"
"random292","A,C,D","C","A"
"random292","B,C,D","B","C"
"random292","A,B,C,D","D","A"
"random292","E","E","E"
"random292","A,E","A","A"
"random292","B,E","B","E"
"random292","A,B,E","E","E"
"random292","C,E","E","E"
"random292","A,C,E","E","C"
"random292","B,C,E","C","E"
"random292","A,B,C,E","A","E"
"random292","D,E","E","D"
"random292","A,D,E","D","D"
"random292","B,D,E","E","B"
"random292","A,B,D,E","D","D"
"random292","C,D,E","E","D"
"random292","A,C,D,E","D","E"
"random292","B,C,D,E","C","C"
"random292","A,B,C,D,E","D","B"
"random293","A","A","A"
"random293","B","B","B"
"random293","A,B","A","B"
"random293","C","C","C"
"random293","A,C","A","A"
"random293","B,C","C","B"
"random293","A,B,C","C","B"
"random293","D","D","D"
"random293","A,D","A","D"
"random293","B,D","D","D"
"random293","A,B,D","A","A"
"random293","C,D","D","C"
"random293","A,C,D","A","A"
"random293","B,C,D","D","C"
"random293","A,B,C,D","C","B"
"random293","E","E","E"
"random293","A,E","A","A"
"random293","B,E","B","E"
"random293","A,B,E","A","E"
"random293","C,E","E","C"
"random293","A,C,E","E","A"
"random293","B,C,E","B","E"
"random293","A,B,C,E","B","C"
"random293","D,E","D","D"
"random293","A,D,E","A","A"
"random293","B,D,E","B","B"
"random293","A,B,D,E","E","A"
"random293","C,D,E","D","D"
"random293","A,C,D,E","D","E"
